No,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,c1,c2,d1,e1_0,e1_1,e2_0,e2_1,e3_0,e3_1,e4_0,e4_1,e5_0,e5_1,e6_0,e6_1,e7_0,e7_1,e8_0,e8_1,e9_0,e9_1,e10_0,e10_1,e11_0,e11_1,e12_0,e12_1
16576,999.99,6.57,6.57,999.99,8.35,8.35,9.98,21.08,11.56,19.20,37.09,47.56,4.93,15,235,1,110,6,353,0,165,0,86,0,129,19,102,7,153,0,185,0,280,270,185,96,280
16577,999.99,55.52,55.52,3.81,3.53,3.61,6.61,13.33,2.39,8.67,8.31,2.53,6.64,8,235,0,110,8,353,1,165,0,102,1,153,8,86,10,129,6,185,16,280,232,185,264,280
16578,999.99,999.99,999.99,999.99,11.70,11.70,21.38,28.01,3.19,28.46,59.08,55.03,16.00,1,235,0,110,1,353,0,165,2,110,2,165,2,102,1,153,7,140,6,210,7,140,6,210
16579,999.99,63.38,63.38,999.99,5.14,5.14,14.75,150.53,11.04,114.22,28.71,55.15,3.99,71,235,3,110,27,353,1,165,0,86,0,129,176,86,37,129,0,140,0,210,360,140,77,210
16580,999.99,6.91,6.92,999.99,1.81,1.96,20.33,578.69,8.98,591.09,80.07,59.67,3.86,42,180,1,83,37,270,2,125,0,102,0,153,88,110,83,165,0,185,2,280,433,185,408,280
16581,999.99,81.43,81.43,999.99,6.62,6.62,12.98,29.06,8.00,25.59,44.36,56.10,5.68,11,235,0,110,3,353,0,165,0,86,0,129,12,86,3,129,0,185,0,280,226,185,55,280
16582,999.99,999.99,999.99,999.99,999.99,999.99,10.58,44.34,6.43,49.29,20.83,18.88,10.40,1,180,0,83,3,270,0,125,0,94,0,141,0,86,1,129,0,185,0,280,0,185,3,280
16583,999.99,999.99,999.99,999.99,999.99,999.99,10.58,44.34,6.43,49.29,20.83,18.88,10.40,1,180,0,83,3,270,0,125,0,94,0,141,0,86,1,129,0,185,0,280,0,185,3,280
16585,999.99,999.99,999.99,33.32,13.51,13.51,113.41,33.17,9.77,26.72,999.99,999.99,10.63,2,235,0,110,0,353,0,165,0,102,0,153,0,102,0,153,0,185,0,280,1,185,0,280
16586,999.99,489.62,489.62,15.64,11.61,11.61,51.73,62.27,5.92,48.81,41.80,22.13,7.00,4,180,0,83,8,270,0,125,0,86,0,129,6,86,12,129,0,185,0,280,28,185,54,280
16587,999.99,84.85,84.85,5.23,1.61,1.61,27.81,19.33,4.32,14.09,29.17,27.09,7.90,3,180,0,83,3,270,0,125,0,86,1,129,11,86,10,129,6,140,15,210,33,140,29,210
16588,999.99,13.60,13.60,999.99,8.72,8.72,4.24,16.34,3.86,16.68,7.12,6.84,5.86,6,180,0,83,6,270,1,125,0,86,0,129,36,94,37,141,0,140,0,210,145,140,151,210
16589,999.99,999.99,999.99,999.99,999.99,999.99,61.70,188.30,28.74,203.08,999.99,999.99,10.55,2,180,0,83,3,270,0,125,0,102,3,153,2,102,6,153,0,140,4,210,15,140,42,210
16590,999.99,999.99,999.99,999.99,36.99,36.99,54.51,39.31,10.46,54.25,999.99,40.06,23.64,3,235,0,110,12,353,1,165,0,86,0,129,0,86,1,129,0,140,0,210,0,140,3,210
16591,999.99,999.99,999.99,999.99,28.79,28.79,36.28,278.14,17.06,293.42,75.45,53.28,7.24,4,235,0,110,3,353,0,165,0,102,0,153,4,102,4,153,0,185,0,280,187,185,177,280
16592,999.99,999.99,999.99,999.99,999.99,999.99,24.35,353.23,7.32,292.71,70.82,86.96,6.84,4,180,0,83,0,270,0,125,5,86,0,129,10,102,0,153,114,185,0,280,62,185,1,280
16593,999.99,999.99,999.99,999.99,6.09,6.09,8.90,7.80,2.56,7.53,21.75,10.81,10.16,3,235,0,110,1,353,0,165,0,102,0,153,1,86,0,129,0,185,0,280,2,185,1,280
16594,69.53,10.10,10.25,2.83,2.75,3.09,3.99,13.30,2.28,5.66,5.25,8.99,3.58,29,180,1,83,9,270,1,125,1,102,0,153,39,102,11,153,2,140,0,210,194,140,55,210
16595,999.99,999.99,999.99,999.99,103.50,103.50,50.97,73.24,12.25,67.95,90.23,47.86,17.73,2,180,0,83,25,270,2,125,0,110,0,165,4,110,37,165,0,140,0,210,1,140,14,210
16596,999.99,999.99,999.99,999.99,999.99,999.99,182.15,69.51,26.19,84.26,999.99,50.28,30.75,0,180,0,83,1,270,0,125,0,94,0,141,0,102,4,153,0,185,1,280,4,185,121,280
16597,999.99,999.99,999.99,999.99,999.99,999.99,182.15,69.51,26.19,84.26,999.99,50.28,30.75,0,180,0,83,1,270,0,125,0,94,0,141,0,102,4,153,0,185,1,280,4,185,121,280
16599,999.99,74.00,120.94,2.96,2.68,14.27,5.00,31.69,2.76,15.97,2.90,1.65,7.00,14,235,0,110,17,353,1,165,0,86,0,129,66,94,38,141,0,185,0,280,102,185,58,280
16600,999.99,999.99,999.99,999.99,999.99,999.99,24.77,47.26,16.70,44.67,33.72,44.20,5.46,2,180,0,83,1,270,0,125,0,86,0,129,3,86,1,129,0,185,0,280,44,185,18,280
16601,999.99,999.99,999.99,999.99,999.99,999.99,90.59,174.38,11.40,196.51,999.99,999.99,260.00,0,180,0,83,2,270,0,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,2,210
16602,999.99,999.99,999.99,999.99,999.99,999.99,10.11,10.75,4.46,9.07,15.92,11.07,20.58,0,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
16603,999.99,999.99,999.99,999.99,27.39,27.39,27.26,416.76,8.73,553.57,999.99,46.96,10.69,1,180,0,83,2,270,0,125,0,102,0,153,6,102,15,153,0,140,0,210,17,140,44,210
16604,999.99,999.99,999.99,999.99,999.99,999.99,68.14,91.28,13.18,98.44,999.99,88.13,36.87,1,180,0,83,1,270,0,125,0,86,0,129,1,94,1,141,0,140,0,210,1,140,2,210
16605,999.99,999.99,1070.04,999.99,30.07,30.07,27.10,16.68,13.55,16.79,43.21,43.27,4.84,10,235,0,110,8,353,0,165,0,86,0,129,4,86,4,129,0,185,0,280,78,185,66,280
16606,999.99,2.99,2.99,999.99,2.97,2.97,3.88,11.85,3.39,11.09,8.92,9.18,3.69,11,235,1,110,6,353,0,165,34,110,13,165,45,86,18,129,89,185,35,280,890,185,362,280
16607,999.99,1.46,4.03,9.70,1.02,2.58,2.64,4.16,2.58,3.25,9.64,5.48,3.32,59,235,3,110,17,353,1,165,0,110,0,165,17,86,4,129,0,140,0,210,88,140,19,210
16608,999.99,1.46,4.03,9.70,1.02,2.58,2.64,4.16,2.58,3.25,9.64,5.48,3.32,59,235,3,110,17,353,1,165,0,110,0,165,17,86,4,129,0,140,0,210,88,140,19,210
16610,999.99,999.99,999.99,999.99,999.99,999.99,15.25,20.06,8.77,19.90,23.20,23.01,21.38,1,235,0,110,1,353,0,165,0,86,0,129,0,94,0,141,0,185,0,280,0,185,0,280
16611,999.99,205.63,205.63,999.99,84.41,84.41,27.77,132.54,29.64,96.98,41.75,999.99,8.82,5,235,0,110,1,353,0,165,5,102,0,153,15,110,1,165,110,185,5,280,71,185,6,280
16612,999.99,999.99,999.99,999.99,18.27,18.27,56.75,668.68,6.51,654.63,999.99,999.99,17.46,2,180,0,83,1,270,0,125,1,86,0,129,3,94,1,141,6,140,4,210,7,140,3,210
16613,999.99,999.99,999.99,999.99,3.26,4.60,2.95,2.43,1.95,2.44,2.79,1.50,13.00,5,235,1,110,13,353,2,165,0,110,0,165,0,86,0,129,0,140,0,210,0,140,0,210
16614,999.99,999.99,999.99,7.74,7.74,8.71,19.33,41.10,1.79,12.59,25.78,2.48,23.00,1,235,0,110,12,353,1,165,1,94,0,141,1,102,0,153,4,185,0,280,11,185,0,280
16615,999.99,999.99,999.99,999.99,999.99,999.99,55.27,942.65,21.45,999.99,999.99,41.08,6.46,19,235,0,110,178,353,3,165,0,102,0,153,1,86,10,129,0,185,0,280,3,185,40,280
16616,999.99,210.40,210.40,999.99,36.57,36.57,64.59,186.27,40.54,156.39,999.99,999.99,16.13,4,235,0,110,1,353,0,165,5,86,2,129,7,102,3,153,48,185,18,280,155,185,54,280
16617,999.99,442.51,442.51,10.47,3.86,11.24,16.99,36.27,2.61,26.23,54.23,2.77,13.37,4,180,0,83,3,270,0,125,0,94,0,141,2,102,3,153,0,185,0,280,3,185,3,280
16618,999.99,999.99,999.99,6.98,5.46,5.46,17.98,7.00,5.47,6.66,6.43,4.85,8.67,9,180,0,83,7,270,0,125,0,102,0,153,16,110,11,165,0,140,0,210,74,140,52,210
16619,999.99,999.99,999.99,999.99,999.99,999.99,20.29,157.07,23.31,136.62,73.39,96.46,5.06,3,235,0,110,1,353,0,165,0,102,0,153,1,86,0,129,0,140,0,210,11,140,0,210
16621,999.99,999.99,999.99,999.99,999.99,999.99,30.13,128.35,11.24,128.35,999.99,92.59,11.90,4,180,0,83,3,270,0,125,0,86,0,129,2,86,1,129,0,185,0,280,35,185,26,280
16622,999.99,999.99,999.99,999.99,999.99,999.99,47.55,64.58,29.02,77.81,96.99,999.99,46.00,4,180,0,83,4,270,0,125,0,94,1,141,0,102,2,153,0,185,3,280,0,185,20,280
16623,999.99,999.99,999.99,999.99,999.99,999.99,5.85,1.72,1.69,1.76,7.60,3.91,36.67,0,235,0,110,10,353,0,165,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
16624,999.99,999.99,999.99,999.99,999.99,999.99,224.33,67.69,8.32,61.70,999.99,58.32,202.00,0,180,0,83,0,270,0,125,0,110,0,165,0,94,0,141,0,140,0,210,0,140,0,210
16625,999.99,999.99,999.99,6.33,4.98,5.43,172.93,245.37,6.27,201.54,999.99,22.80,14.22,1,235,0,110,11,353,1,165,0,86,2,129,2,110,38,165,0,185,2,280,2,185,46,280
16626,999.99,9.43,9.43,20.69,5.66,5.66,6.14,21.71,6.21,14.29,10.98,52.64,2.27,11,180,1,83,1,270,0,125,1,102,0,153,10,102,0,153,1,185,0,280,187,185,9,280
16627,999.99,15.24,15.24,9.23,2.67,2.93,8.53,244.50,3.59,165.40,15.32,15.12,2.86,17,180,1,83,11,270,1,125,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
16628,999.99,999.99,999.99,999.99,6.15,6.15,4.59,7.87,2.89,7.12,14.44,4.83,5.17,10,180,0,83,1,270,0,125,0,102,0,153,7,86,0,129,0,140,0,210,168,140,0,210
16629,999.99,999.99,999.99,999.99,999.99,999.99,40.70,83.41,9.06,83.41,53.21,45.54,25.00,1,235,0,110,0,353,0,165,0,102,0,153,2,86,1,129,2,185,2,280,8,185,6,280
16630,999.99,999.99,999.99,999.99,233.08,233.08,20.08,35.09,4.34,36.94,53.70,39.81,73.00,0,235,0,110,20,353,0,165,0,86,5,129,0,94,32,141,0,140,31,210,0,140,46,210
16631,999.99,999.99,999.99,999.99,999.99,999.99,29.55,18.97,11.83,19.67,28.24,22.18,37.67,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
16632,999.99,29.75,29.75,999.99,8.02,8.05,10.55,251.03,5.14,160.18,40.13,29.85,5.27,22,235,1,110,1,353,0,165,0,86,0,129,15,102,0,153,0,185,0,280,84,185,1,280
16633,999.99,999.99,999.99,999.99,999.99,999.99,217.82,713.90,44.97,963.77,999.99,999.99,69.33,1,180,0,83,7,270,0,125,0,102,0,153,0,94,8,141,0,140,0,210,1,140,31,210
16634,999.99,999.99,999.99,999.99,999.99,999.99,21.13,53.88,9.84,50.71,31.36,33.04,8.47,4,235,0,110,6,353,0,165,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
16636,999.99,999.99,999.99,999.99,999.99,999.99,32.50,47.78,25.08,48.46,53.78,999.99,28.88,9,235,0,110,2,353,0,165,0,94,0,141,1,86,0,129,0,185,0,280,3,185,1,280
16637,999.99,999.99,999.99,999.99,999.99,999.99,33.45,77.53,13.93,80.55,999.99,61.78,178.00,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
16638,999.99,999.99,999.99,999.99,999.99,999.99,42.30,376.79,31.99,369.19,69.91,98.96,25.11,0,180,0,83,0,270,0,125,0,102,0,153,0,94,0,141,0,185,0,280,0,185,0,280
16639,999.99,999.99,999.99,999.99,3.12,3.12,114.65,24.40,7.49,27.97,999.99,48.24,32.25,0,235,0,110,3,353,0,165,0,102,0,153,0,86,2,129,0,140,0,210,0,140,3,210
16640,999.99,1.74,1.74,999.99,1.01,1.01,5.63,76.76,4.07,74.13,13.67,14.44,2.14,27,235,2,110,20,353,1,165,0,86,0,129,4,86,3,129,0,140,0,210,83,140,56,210
16641,999.99,999.99,999.99,999.99,4.27,4.27,18.95,56.09,4.66,66.97,29.10,19.19,5.30,6,180,0,83,18,270,1,125,0,102,0,153,1,86,4,129,0,185,0,280,16,185,61,280
16642,999.99,999.99,999.99,999.99,999.99,999.99,6.52,45.65,4.53,43.58,15.26,11.04,4.56,7,180,1,83,4,270,0,125,11,102,6,153,33,102,22,153,331,185,176,280,269,185,178,280
16643,999.99,999.99,999.99,999.99,3.21,3.21,18.73,7.40,2.80,8.41,30.73,15.46,15.43,1,180,0,83,2,270,0,125,0,102,0,153,1,86,15,129,0,140,0,210,13,140,225,210
16644,999.99,999.99,999.99,999.99,999.99,999.99,29.99,125.81,19.94,143.78,48.24,48.09,15.17,0,180,0,83,1,270,0,125,0,102,0,153,0,94,3,141,0,140,0,210,0,140,2,210
16645,999.99,999.99,999.99,999.99,999.99,999.99,37.51,57.54,9.24,38.26,59.98,28.10,25.40,12,235,0,110,0,353,0,165,1,86,0,129,38,94,0,141,0,185,0,280,148,185,0,280
16646,999.99,999.99,999.99,999.99,999.99,999.99,24.41,79.62,11.75,94.54,71.70,55.19,38.00,0,180,0,83,0,270,0,125,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
16647,999.99,999.99,999.99,999.99,999.99,999.99,6.35,22.29,2.93,18.43,10.78,1.13,11.13,4,180,0,83,1258,270,19,125,0,110,122,165,0,102,0,153,0,185,128,280,0,185,0,280
16648,999.99,4.44,4.44,999.99,0.58,0.58,8.02,9.12,4.11,9.75,17.57,14.46,3.56,16,235,1,110,23,353,1,165,0,94,0,141,7,86,17,129,0,140,0,210,14,140,33,210
16649,999.99,999.99,999.99,999.99,999.99,999.99,99.30,208.69,54.56,198.90,999.99,999.99,16.40,6,180,1,83,5,270,1,125,35,102,45,153,45,102,48,153,852,185,1098,280,413,185,441,280
16650,999.99,999.99,999.99,999.99,5.16,5.16,28.73,67.48,3.32,78.40,999.99,2.71,49.43,0,235,0,110,5,353,0,165,0,102,0,153,0,86,2,129,0,185,0,280,0,185,79,280
16651,999.99,999.99,999.99,999.99,20.46,20.46,14.27,23.78,3.88,23.41,36.65,20.79,10.69,2,235,0,110,2,353,0,165,0,86,0,129,2,102,1,153,0,185,0,280,24,185,16,280
16652,999.99,999.99,999.99,999.99,5.16,5.16,28.73,67.48,3.32,78.40,999.99,2.71,49.43,0,235,0,110,5,353,0,165,0,102,0,153,0,86,2,129,0,185,0,280,0,185,79,280
16653,999.99,999.99,999.99,999.99,3.22,3.22,7.68,8.26,2.63,9.26,11.98,25.28,13.84,0,235,0,110,1,353,0,165,0,102,0,153,0,86,1,129,0,140,0,210,0,140,22,210
16654,999.99,999.99,999.99,999.99,999.99,999.99,47.76,95.95,17.01,117.99,73.00,72.23,20.42,9,235,0,110,30,353,1,165,0,102,0,153,2,102,9,153,0,140,0,210,5,140,25,210
16655,999.99,999.99,999.99,999.99,999.99,999.99,110.07,377.06,29.08,389.33,999.99,999.99,30.00,1,180,0,83,0,270,0,125,1,94,1,141,2,86,1,129,4,140,4,210,46,140,35,210
16656,999.99,999.99,999.99,999.99,999.99,999.99,14.40,16.97,14.21,15.47,23.89,30.13,9.86,0,180,0,83,0,270,0,125,0,94,0,141,0,102,0,153,0,185,0,280,0,185,0,280
16657,999.99,999.99,999.99,999.99,999.99,999.99,16.74,111.11,11.99,88.43,29.55,22.45,12.64,1,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
16658,999.99,999.99,999.99,999.99,999.99,999.99,30.36,284.64,17.25,230.42,82.05,50.16,17.67,1,180,0,83,1,270,0,125,0,102,0,153,3,86,0,129,0,185,0,280,24,185,0,280
16660,999.99,999.99,999.99,999.99,20.51,20.51,68.43,512.64,11.16,487.06,999.99,999.99,13.58,4,180,0,83,1,270,0,125,0,94,0,141,4,86,2,129,0,140,0,210,174,140,59,210
16661,999.99,999.99,999.99,999.99,1.52,1.52,11.55,13.46,3.14,15.71,36.92,20.50,7.50,2,235,0,110,6,353,1,165,0,86,0,129,1,102,6,153,0,140,0,210,7,140,59,210
16662,999.99,999.99,999.99,999.99,10.17,10.17,44.25,27.31,6.69,26.03,88.46,999.99,10.24,2,180,0,83,1,270,0,125,0,86,0,129,1,102,0,153,0,185,0,280,4,185,1,280
16663,999.99,999.99,999.99,999.99,10.17,10.17,44.25,27.31,6.69,26.03,88.46,999.99,10.24,2,180,0,83,1,270,0,125,0,86,0,129,1,102,0,153,0,185,0,280,4,185,1,280
16665,999.99,999.99,999.99,999.99,999.99,999.99,56.74,158.45,9.38,178.93,999.99,95.71,44.80,0,180,0,83,1,270,0,125,0,94,1,141,0,94,2,141,0,140,2,210,0,140,3,210
16666,999.99,999.99,999.99,999.99,999.99,999.99,10.27,33.94,6.04,26.33,19.12,16.11,28.43,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
16667,999.99,11.86,11.86,999.99,9.16,9.16,21.01,318.86,20.97,290.49,64.53,86.11,2.20,20,235,1,110,9,353,1,165,0,102,0,153,7,102,2,153,0,185,0,280,95,185,31,280
16668,999.99,11.86,11.86,999.99,9.16,9.16,21.01,318.86,20.97,290.49,64.53,86.11,2.20,20,235,1,110,9,353,1,165,0,102,0,153,7,102,2,153,0,185,0,280,95,185,31,280
16669,999.99,999.99,999.99,999.99,9.07,9.07,52.36,854.96,8.25,892.13,84.80,46.23,15.80,3,235,0,110,2,353,0,165,0,86,1,129,6,102,5,153,1,140,2,210,69,140,59,210
16671,999.99,999.99,999.99,1.87,1.21,1.34,10.08,14.91,1.77,5.82,7.91,2.77,14.82,4,180,0,83,64,270,5,125,2,86,22,129,8,86,66,129,9,140,83,210,418,140,3401,210
16672,999.99,999.99,999.99,999.99,999.99,999.99,22.97,35.57,10.95,35.57,58.71,73.45,13.77,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
16673,999.99,999.99,999.99,999.99,999.99,999.99,15.18,17.58,5.40,19.95,42.50,33.83,30.00,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
16674,999.99,999.99,999.99,999.99,999.99,999.99,17.84,29.20,3.22,29.86,28.71,2.65,121.00,0,235,0,110,7,353,1,165,0,110,0,165,0,102,0,153,0,185,0,280,0,185,0,280
16675,999.99,999.99,999.99,999.99,999.99,999.99,17.84,29.20,3.22,29.86,28.71,2.65,121.00,0,235,0,110,7,353,1,165,0,110,0,165,0,102,0,153,0,185,0,280,0,185,0,280
16677,999.99,999.99,999.99,999.99,1.75,1.75,11.10,30.87,5.06,26.46,17.35,25.01,4.86,11,235,1,110,2,353,0,165,0,102,0,153,3,94,0,141,0,140,0,210,1,140,0,210
16678,999.99,999.99,999.99,999.99,2.17,2.17,17.23,63.21,4.39,66.60,64.40,29.96,6.06,4,180,0,83,9,270,1,125,0,86,4,129,6,102,22,153,0,140,40,210,141,140,546,210
16679,999.99,999.99,999.99,999.99,999.99,999.99,10.83,17.24,10.09,20.62,31.94,46.48,8.91,0,235,0,110,1,353,0,165,0,102,8,153,0,102,6,153,0,185,60,280,0,185,53,280
16680,999.99,999.99,999.99,999.99,999.99,999.99,11.21,38.75,12.23,33.43,20.65,28.25,12.74,0,180,0,83,0,270,0,125,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
16681,999.99,999.99,999.99,999.99,999.99,999.99,305.60,232.69,6.77,241.33,999.99,29.97,207.00,0,180,0,83,1,270,0,125,0,102,0,153,0,86,0,129,0,140,0,210,3,140,3,210
16682,999.99,999.99,999.99,999.99,999.99,999.99,32.80,100.03,12.93,93.36,62.98,32.64,26.67,1,180,0,83,0,270,0,125,0,102,0,153,1,102,0,153,0,140,0,210,1,140,0,210
16683,999.99,999.99,999.99,999.99,999.99,999.99,38.80,286.76,12.64,336.60,66.37,999.99,14.50,0,235,0,110,0,353,0,165,0,94,0,141,0,102,0,153,0,185,0,280,0,185,0,280
16684,999.99,945.52,945.52,999.99,17.95,17.95,42.41,53.25,14.70,58.04,67.10,42.36,16.05,5,180,0,83,7,270,0,125,1,86,1,129,5,110,6,165,31,185,57,280,19,185,22,280
16685,999.99,999.99,999.99,999.99,999.99,999.99,25.36,331.81,10.54,335.46,50.65,29.47,23.10,0,235,0,110,0,353,0,165,0,102,0,153,0,110,0,165,0,140,0,210,1,140,1,210
16686,999.99,999.99,999.99,999.99,999.99,999.99,25.36,331.81,10.54,335.46,50.65,29.47,23.10,0,235,0,110,0,353,0,165,0,102,0,153,0,110,0,165,0,140,0,210,1,140,1,210
16688,999.99,46.86,46.86,999.99,4.27,4.27,16.18,51.25,4.43,54.73,50.29,43.33,5.12,10,235,1,110,9,353,1,165,0,110,0,165,11,86,13,129,0,185,0,280,47,185,56,280
16689,999.99,999.99,999.99,999.99,4.58,4.58,18.95,130.45,5.69,108.78,35.33,82.77,7.11,6,180,0,83,1,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,0,185,0,280
16690,999.99,999.99,999.99,999.99,33.91,33.91,24.77,22.55,16.25,21.25,24.88,32.39,4.60,14,180,1,83,7,270,0,125,0,86,0,129,15,102,6,153,0,185,0,280,42,185,18,280
16691,999.99,36.43,36.43,999.99,6.27,6.27,25.76,39.54,15.30,36.98,22.19,21.58,3.94,11,180,1,83,12,270,1,125,15,94,25,141,13,94,15,141,15,140,25,210,4,140,5,210
16692,999.99,999.99,999.99,999.99,999.99,999.99,54.40,28.18,17.29,29.40,99.20,37.87,23.80,1,235,0,110,2,353,0,165,0,86,0,129,15,94,26,141,0,185,0,280,86,185,148,280
16693,999.99,999.99,999.99,999.99,999.99,999.99,16.30,62.99,6.58,61.31,23.65,16.25,9.24,2,235,0,110,1,353,0,165,0,86,0,129,1,86,1,129,0,185,0,280,8,185,4,280
16694,999.99,999.99,999.99,999.99,999.99,999.99,18.84,177.21,9.39,143.06,31.88,42.01,13.62,1,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,18,185,0,280
16695,999.99,40.09,40.09,999.99,17.42,17.42,31.25,54.95,21.12,54.28,91.18,79.66,5.48,6,235,0,110,4,353,0,165,0,86,0,129,5,86,4,129,0,185,0,280,31,185,23,280
16696,999.99,999.99,999.99,999.99,999.99,999.99,22.30,91.84,16.47,88.82,42.14,91.52,13.00,1,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
16697,999.99,999.99,999.99,999.99,999.99,999.99,40.14,279.47,13.10,283.28,78.21,63.22,6.81,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
16698,999.99,999.99,999.99,999.99,999.99,999.99,42.32,36.66,14.78,33.43,999.99,70.18,75.00,0,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
16699,999.99,393.56,393.56,999.99,6.15,6.20,46.27,61.05,7.03,75.51,93.14,20.16,14.18,2,180,0,83,5,270,0,125,0,94,0,141,16,110,91,165,0,140,0,210,59,140,336,210
16700,999.99,12.09,12.09,999.99,2.60,2.60,10.83,170.96,6.91,177.69,28.22,22.91,1.83,3,180,0,83,8,270,0,125,140,110,217,165,135,94,167,141,261,185,404,280,359,185,446,280
16701,999.99,412.92,412.92,999.99,51.85,51.85,10.89,17.83,9.16,14.59,26.97,60.29,5.97,7,235,0,110,1,353,0,165,0,86,0,129,2,110,0,165,0,185,0,280,0,185,0,280
16702,999.99,5.62,5.62,999.99,1.20,1.20,8.58,125.44,5.58,139.12,40.03,35.59,4.95,11,235,0,110,11,353,1,165,0,110,0,165,12,102,17,153,0,140,0,210,366,140,504,210
16703,999.99,5.62,5.62,999.99,1.20,1.20,8.58,125.44,5.58,139.12,40.03,35.59,4.95,11,235,0,110,11,353,1,165,0,110,0,165,12,102,17,153,0,140,0,210,366,140,504,210
16705,999.99,999.99,999.99,999.99,999.99,999.99,63.90,136.25,12.42,142.45,999.99,50.78,24.00,1,180,0,83,2,270,0,125,0,86,0,129,1,86,1,129,0,140,0,210,9,140,13,210
16706,999.99,999.99,999.99,999.99,999.99,999.99,38.56,13.50,15.13,12.21,60.12,36.70,42.17,0,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
16707,999.99,999.99,999.99,999.99,999.99,999.99,38.56,13.50,15.13,12.21,60.12,36.70,42.17,0,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
16709,999.99,999.99,999.99,999.99,999.99,999.99,10.84,69.55,5.13,39.87,22.90,11.77,20.60,0,180,0,83,0,270,0,125,0,110,0,165,0,94,0,141,0,140,0,210,0,140,0,210
16710,999.99,999.99,999.99,999.99,999.99,999.99,95.24,818.97,22.44,522.75,999.99,79.71,30.11,2,235,0,110,1,353,0,165,0,86,0,129,2,94,0,141,0,140,0,210,1,140,0,210
16711,999.99,75.16,75.16,999.99,15.13,15.13,16.56,33.72,11.05,30.15,26.09,34.83,8.62,10,180,1,83,3,270,0,125,0,102,0,153,5,102,1,153,0,185,0,280,57,185,15,280
16712,999.99,999.99,999.99,15.08,2.05,2.09,16.07,20.86,3.05,19.48,22.48,5.10,11.80,6,180,0,83,21,270,1,125,0,110,0,165,1,86,5,129,0,185,0,280,2,185,14,280
16713,999.99,999.99,999.99,999.99,47.45,47.45,35.89,155.89,19.03,140.79,36.71,68.96,7.00,1,235,0,110,0,353,0,165,0,94,0,141,5,86,1,129,0,185,0,280,99,185,12,280
16714,999.99,999.99,999.99,999.99,11.16,11.16,10.27,47.82,6.93,48.56,30.37,21.67,2.44,14,180,1,83,12,270,1,125,0,102,0,153,27,102,25,153,0,185,0,280,211,185,195,280
16715,999.99,999.99,999.99,999.99,11.16,11.16,10.27,47.82,6.93,48.56,30.37,21.67,2.44,14,180,1,83,12,270,1,125,0,102,0,153,27,102,25,153,0,185,0,280,211,185,195,280
16717,999.99,999.99,999.99,999.99,14.31,14.31,28.26,105.01,5.61,107.36,46.37,24.92,18.73,1,235,0,110,1,353,0,165,0,102,0,153,1,86,1,129,0,140,0,210,30,140,30,210
16718,999.99,999.99,999.99,999.99,48.59,48.59,20.57,20.98,3.26,20.55,22.51,27.72,16.55,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
16719,999.99,999.99,999.99,7.74,7.74,8.71,19.33,41.10,1.79,12.59,25.78,2.48,23.00,1,235,0,110,12,353,1,165,1,94,0,141,1,102,0,153,4,185,0,280,11,185,0,280
16721,999.99,999.99,999.99,999.99,18.27,18.27,56.75,668.68,6.51,654.63,999.99,999.99,17.46,2,180,0,83,1,270,0,125,1,86,0,129,3,94,1,141,6,140,4,210,7,140,3,210
16723,999.99,24.00,24.00,7.37,1.74,1.79,13.00,104.53,3.41,78.32,42.10,22.59,4.56,18,180,1,83,24,270,1,125,0,102,0,153,4,86,9,129,0,140,0,210,38,140,94,210
16724,999.99,999.99,999.99,999.99,14.26,14.26,44.76,305.39,4.17,357.08,999.99,8.76,34.13,1,235,0,110,2,353,0,165,0,86,0,129,1,86,2,129,0,140,0,210,3,140,13,210
