No, íÁëÃâÑí∑, íÁëÃïù, ç∂âEï«ëÃçÇÇ≥, ñÓî¬ÇÃëSí∑, íÜãlìyìVí[çÇÇ≥, íÁäOãÊä‘ínï\ñ , íÁì‡ãÊä‘ínï\ñ , à¯í£çﬁä‘äu, à¯í£çﬁà íu, ç›óàínî’èdó , ç›óàínî’ãÊï™, ç›óàínî’Níl, ç›óàínî’ñÄéCäp, ç›óàínî’îSíÖóÕ, ç›óàínî’ïœå`åWêî, íÜãlÇﬂèdó , íÜãlÇﬂãÊï™, íÜãlÇﬂNíl, íÜãlÇﬂñÄéCäp, íÜãlÇﬂîSíÖóÕ, ñÓî¬å^, ñÓî¬çﬁóø, à¯í£çﬁíºåa, à¯í£çﬁçﬁóøî‘çÜ, ï†ãNÇµçﬁéø, ï†ãNÇµî‘çÜ, íÁäOë§êÖà _èÌéû, íÁì‡ë§êÖà _èÌéû, íÁäOë§êÖà _ínêkéû, íÁì‡ë§êÖà _ínêkéû, êkìx
28653,29,3.2,4.8,6.2,4.7,0,2,0.8,3.4,16, _Clay,23,45,175,17800,13, _Sandy,44,21,284,4, _SY390,73,1,1,3,2.5,0.3,3.7,1.4,0.3
28654,19,13.5,3.6,5.4,3.5,0,1.7,1.6,2.4,19, _Sandy,8,14,11,196700,11, _Clay,0,33,44,5, _SY390,69,0,1,5,2.8,0.4,2.8,1,0.5
28655,10,10.8,2.4,4.5,2.3,0,0,0.8,0.5,12, _Sandy,43,28,146,176500,18, _Sandy,7,45,103,3, _SY295,66,1,0,7,0,0,1.3,0,0.2
28656,18,13.3,5.1,9.4,5,0,0.5,0.8,4.2,11, _Clay,13,11,223,56800,19, _Clay,29,31,105,3, _SY295,31,0,0,6,2,0.4,3.7,0.1,0.1
28657,30,10.6,3.9,8.5,3.8,0,0.5,1.6,2.6,14, _Sandy,48,25,59,36600,16, _Sandy,37,43,165,4, _SY390,27,1,1,9,3,0.4,2.8,0.1,0.3
28658,21,7.8,2.7,7.6,2.6,0,0.4,1.6,1.4,17, _Clay,32,39,194,16400,14, _Sandy,44,10,225,5, _SY295,90,0,0,1,0.7,0,1.9,0,0.5
28659,11,5.1,9.6,14.8,9.5,0,2,0.8,4.3,11, _Clay,17,8,30,195300,11, _Clay,0,22,284,3, _SY390,86,1,0,3,6.2,0.3,6.9,1.8,0.1
28660,23,2.3,8.5,14,8.4,0,2,1.6,2.8,14, _Sandy,1,22,165,175100,19, _Sandy,7,35,44,3, _SY295,82,1,1,5,8.3,0.6,6.1,1.5,0.3
28661,13,12.7,7.3,13.1,7.2,0,2,0.8,6.6,17, _Clay,36,36,1,154900,17, _Clay,14,2,103,4, _SY390,78,0,0,8,4,0.8,5.2,1.2,0.5
28662,25,10,6.1,12.2,6,0,1.9,1.6,4.8,11, _Sandy,21,5,137,134800,14, _Clay,21,14,163,5, _SY295,75,1,1,10,5.2,1,4.4,0.9,0.2
28663,16,7.2,4.9,11.3,4.8,0,1.7,0.8,3.4,14, _Sandy,5,19,272,114600,12, _Sandy,28,26,222,3, _SY390,71,0,0,2,2.3,1.1,3.5,0.5,0.3
28664,16,13.7,6.1,10.8,6,0,2.7,1.6,3.6,14, _Clay,1,2,252,154200,15, _Clay,4,37,166,3, _SY295,56,0,1,8,5.2,0.4,3.6,1,0.3
28665,15,7,6.4,15.4,6.3,0,3,0.8,3.3,16, _Sandy,10,16,185,173700,20, _Sandy,7,24,284,4, _SY390,33,0,0,3,6,0.6,5.3,0.3,0.5
28666,19,8.2,3.7,9,3.6,0,0.1,1.6,3,20, _Sandy,20,30,223,113800,20, _Clay,18,17,285,4, _SY295,49,0,0,3,2.1,0,1,0,0.2
28667,17,1.5,4,13.6,3.9,0,0.2,0.8,2.6,13, _Clay,30,44,156,133400,15, _Clay,21,4,103,3, _SY390,25,0,0,8,2.9,0,2.6,0.1,0.3
28668,28,11.9,2.8,12.7,2.7,0,0.2,1.6,1.4,16, _Sandy,14,13,291,113200,13, _Sandy,28,16,163,3, _SY295,88,1,1,10,0.5,0.1,1.8,0.1,0.5
28669,12,13.1,8.2,14.4,8.1,0,1.1,0.8,3.4,20, _Sandy,25,27,30,53300,13, _Clay,40,9,164,4, _SY390,37,0,1,10,6.7,0.8,2.5,0.7,0.2
28670,23,10.4,7,13.5,6.9,0,1.1,1.6,2,14, _Clay,9,41,165,33200,20, _Sandy,47,21,223,4, _SY295,34,1,1,2,2.2,1,2.1,0.5,0.4
28671,10,12.9,9.8,18.6,9.7,0,2.6,0.8,8.2,12, _Sandy,30,24,242,112400,11, _Clay,18,6,225,5, _SY390,65,0,1,1,6.2,0.8,4.7,1.1,0.3
28672,22,10.1,8.6,17.7,8.5,0,2.5,1.6,6.1,15, _Sandy,14,38,78,92300,19, _Sandy,25,19,285,3, _SY295,61,1,0,3,8,1.1,4.2,0.7,0.5
28673,26,11.4,5.9,11.3,5.8,0,2,0.8,3.7,20, _Clay,24,6,116,32400,19, _Sandy,37,11,286,3, _SY390,77,1,0,2,4.2,1.3,5.3,0.4,0.2
28674,17,8.7,4.7,10.4,4.6,0,1.7,1.6,2.5,13, _Clay,9,20,252,12200,17, _Clay,44,24,46,4, _SY295,73,0,1,5,4.6,1.3,4.1,0.1,0.4
28675,28,5.9,3.5,9.5,3.4,0,1.4,0.8,1.7,16, _Sandy,44,34,87,191100,14, _Sandy,0,36,105,5, _SY390,70,1,1,7,2.2,1.2,3.1,1.3,0.1
28676,19,3.2,2.3,8.6,2.2,0,1,1.6,1.9,20, _Clay,28,3,223,170900,12, _Clay,7,3,165,5, _SY295,66,1,0,9,2,0,2,0.8,0.2
28677,10,13.5,9.2,15.8,9.1,0,4.5,1.6,7.7,13, _Sandy,13,17,58,150700,19, _Clay,14,15,224,3, _SY390,62,0,1,2,5.4,0.6,8.1,2.9,0.4
28678,18,3,3.8,12.7,3.7,0,0.3,1.6,1.6,12, _Sandy,33,45,135,31000,20, _Clay,37,1,226,4, _SY295,28,0,1,10,2,0.1,3.4,0.1,0.4
28679,30,13.3,2.6,11.8,2.5,0,0.2,0.8,0.7,15, _Clay,18,14,271,10800,17, _Clay,44,13,286,5, _SY390,90,0,0,3,2.4,0.1,2.3,0,0.5
28680,20,10.6,9.6,19.1,9.5,0,1.5,1.6,1.8,18, _Sandy,2,28,106,189700,15, _Sandy,0,25,46,5, _SY295,86,1,0,5,4.1,1.2,8.5,0.4,0.2
28681,11,7.8,8.4,18.2,8.3,0,1.6,0.8,7,12, _Clay,37,42,242,169500,13, _Clay,7,38,105,3, _SY390,83,0,1,7,6.5,1.4,7.3,0.2,0.4
28682,22,5.1,7.2,7.7,7.1,0,1.6,1.6,5,15, _Clay,22,11,78,149300,20, _Sandy,14,5,165,4, _SY295,79,1,0,10,2.4,0,6.2,1.5,0.1
28683,13,2.3,6,6.8,5.9,0,1.6,1.6,3.5,18, _Sandy,6,25,213,129200,18, _Sandy,21,17,224,5, _SY390,75,0,1,2,4,0.2,5.1,1.3,0.2
28684,25,12.7,4.8,5.9,4.7,1.4,0,0.8,2.3,12, _Clay,42,39,49,109000,15, _Clay,28,29,284,5, _SY295,71,1,0,4,4.6,0,4.1,0,0.4
28685,25,6.1,6,14.9,5.9,0,2.4,0.8,5.5,11, _Clay,37,22,28,148600,19, _Sandy,4,41,227,3, _SY390,56,1,1,10,4.2,1.8,4.2,1.7,0.4
28686,16,3.4,4.8,14.1,4.7,0,2.1,1.6,4,15, _Sandy,22,36,164,128400,16, _Clay,11,8,287,3, _SY295,53,0,1,2,4.5,1.9,3.4,1.2,0.1
28687,11,1.9,9,14.9,8.9,0,0.2,1.6,3.9,12, _Clay,16,19,38,48400,14, _Clay,29,13,48,4, _SY295,65,0,0,4,8.8,0,0.4,0,0.5
28688,22,12.2,7.8,14,7.7,0,0.4,0.8,2.2,15, _Sandy,1,33,173,28200,12, _Clay,37,25,107,5, _SY390,61,1,1,6,3.2,0.1,0.4,0.1,0.2
28689,16,4.2,2.7,7.3,2.6,0.6,0,1.6,1.1,13, _Sandy,0,33,68,107600,16, _Clay,28,19,224,3, _SY390,88,1,1,2,2.4,0,2.3,0,0.1
28690,25,6.8,5.5,12.3,5.4,0,0.7,1.6,4.6,12, _Clay,20,16,145,186900,17, _Clay,0,5,226,4, _SY390,53,1,0,1,1.6,0.4,5.3,0.6,0.5
28691,15,4,4.3,11.4,4.2,0,0.7,0.8,3,15, _Sandy,5,30,280,166700,14, _Clay,7,17,286,4, _SY295,50,1,1,3,2.9,0.5,4.1,0.5,0.2
28692,19,5.3,9.7,13.1,9.6,0,2,1.6,5.9,20, _Sandy,15,44,19,106800,15, _Sandy,18,10,287,5, _SY295,65,1,1,3,4,1.8,5.9,1.5,0.4
28693,10,2.5,8.5,12.2,8.4,0,2.1,0.8,4.3,13, _Clay,50,13,154,86700,12, _Clay,25,22,46,5, _SY390,62,0,0,5,6.4,0.1,5.2,1.3,0.1
28694,26,1,4.6,14.6,4.5,0,1.4,0.8,4.2,11, _Sandy,45,41,28,6600,20, _Sandy,44,27,107,4, _SY390,74,0,1,7,3.7,0.5,1.5,0.6,0.5
28695,30,2.3,10,16.3,9.9,0,3.7,0.8,8.6,15, _Sandy,4,10,67,145800,20, _Clay,4,20,108,4, _SY295,90,0,1,6,6.1,2.1,7.5,1.5,0.2
28696,28,8.7,2.2,3.2,2.1,0,0.8,1.6,1.5,17, _Clay,14,24,299,165300,15, _Sandy,7,6,226,5, _SY390,66,0,0,1,1.5,0.5,0.8,0.1,0.3
28697,19,5.9,9.1,10.4,9,0,3.9,0.8,6.1,11, _Sandy,49,38,135,145200,13, _Sandy,14,19,286,3, _SY295,63,1,1,3,8.9,2.9,9,0,0.5
28698,30,3.2,7.9,9.5,7.8,0,0,1.6,2,14, _Clay,34,7,271,125000,20, _Clay,21,31,45,3, _SY390,59,0,0,6,2.9,0,7.6,0,0.2
28699,13,4.4,5.2,12.7,5.1,0,0.1,0.8,0.6,18, _Clay,44,21,9,65100,11, _Sandy,32,24,46,4, _SY295,75,1,0,5,0.2,0,2.8,0,0.4
28700,25,1.7,4,11.8,3.9,0,0.2,1.6,3.3,12, _Sandy,28,35,145,45000,18, _Sandy,40,36,106,5, _SY390,71,0,1,7,1.8,0,2.1,0.1,0.1
28701,16,12.1,2.8,10.9,2.7,0.5,0,1.6,1.9,15, _Clay,13,4,280,24800,16, _Clay,47,3,166,5, _SY295,67,1,1,10,2.4,0,1.6,0,0.3
28702,24,1.5,5.6,6.3,5.5,0,1,1.6,2.7,13, _Clay,33,31,57,104000,16, _Clay,18,34,168,3, _SY390,33,0,1,8,1.7,0.7,3.8,0.4,0.2
28703,14,11.8,4.4,5.5,4.3,0,0.9,0.8,1.6,17, _Sandy,18,45,192,83900,14, _Clay,25,1,227,4, _SY295,29,1,0,1,2.8,0.7,3,0.2,0.4
28704,26,9.1,3.2,4.6,3.1,0,0.8,1.6,1,20, _Clay,2,14,28,63700,12, _Sandy,32,13,287,4, _SY390,25,0,1,3,3.1,0.7,2.2,0.1,0.1
28705,30,10.3,8.6,15.9,8.5,0,2.5,0.8,7.4,14, _Clay,12,28,66,3800,12, _Clay,44,6,288,5, _SY295,41,0,1,2,6.3,0.4,3.4,0.3,0.3
28706,21,7.6,7.4,15,7.3,0,2.4,1.6,5.5,18, _Sandy,48,42,202,182700,19, _Clay,0,18,47,3, _SY390,37,1,1,5,2.5,0.7,3,2.3,0.5
28707,25,8.9,4.7,8.6,4.6,0,1.7,0.8,3.1,12, _Sandy,7,11,240,122800,20, _Sandy,11,11,48,3, _SY295,53,0,1,4,3.7,0.8,3.7,1.6,0.2
28708,16,6.1,3.5,7.7,3.4,0,1.4,0.8,2,15, _Clay,42,25,76,102600,17, _Clay,18,23,108,4, _SY295,49,1,0,6,1.5,0.8,2.8,1.1,0.4
28709,20,7.4,8.9,9.4,8.8,0,4.1,1.6,4.9,20, _Clay,2,39,114,42800,18, _Sandy,29,16,109,4, _SY390,65,1,0,6,7.6,3.4,5.2,3.1,0.1
28710,10,4.6,7.7,8.5,7.6,0,0,0.8,7.1,13, _Sandy,37,8,250,22600,15, _Sandy,37,28,169,5, _SY295,61,0,1,8,1.1,0,1.7,0,0.2
28711,22,1.9,6.5,7.6,6.4,0,0.2,1.6,4.9,16, _Clay,21,22,86,2400,13, _Clay,44,40,228,5, _SY390,58,0,0,10,3.7,0,1.4,0,0.4
28712,13,12.2,5.4,6.8,5.3,0,0.4,0.8,3.2,20, _Sandy,6,36,221,181300,20, _Sandy,0,8,288,3, _SY295,54,1,0,3,5.2,0,1.3,0.1,0.1
28713,17,13.5,2.7,10.1,2.6,0,0.3,1.6,1.3,14, _Sandy,16,5,260,121400,11, _Sandy,11,45,289,4, _SY390,70,1,0,2,1.8,0.1,2,0,0.3
28714,28,10.8,9.6,17.3,9.5,0,1.5,0.8,3.5,17, _Clay,0,19,95,101200,18, _Clay,18,13,48,4, _SY295,66,0,1,4,1.7,0.8,7.4,0.2,0.5
28715,11,12,6.9,10.9,6.8,0,1.4,0.8,1.9,12, _Clay,11,33,134,41400,19, _Sandy,29,6,49,5, _SY390,82,1,1,4,5.1,1,3,0.1,0.2
28716,23,9.3,5.7,10,5.6,0,1.3,1.6,4.9,15, _Sandy,46,2,269,21200,16, _Clay,37,18,109,5, _SY295,78,0,0,6,1.7,1.1,2.5,1.2,0.4
28717,17,1.3,8.7,11.4,8.6,3.6,0,1.6,7.7,13, _Clay,45,2,164,100600,11, _Clay,28,12,226,3, _SY295,39,1,0,2,6.7,0,4.1,0,0.3
28718,18,7.8,9.9,10.8,9.8,0,3.2,1.6,6.7,12, _Clay,41,30,143,140200,14, _Sandy,4,23,170,3, _SY390,90,1,1,8,4.2,0.6,8.6,2.5,0.3
28719,29,5,8.7,9.9,8.6,0,3.1,0.8,5.1,16, _Sandy,25,44,279,120000,12, _Clay,11,35,229,4, _SY295,86,0,1,10,6.2,1,7.5,1.9,0.5
28720,23,10.1,3.6,12.8,3.5,0.5,0,0.8,1.5,14, _Sandy,24,44,173,199400,16, _Clay,3,29,46,5, _SY390,47,0,1,6,0.7,0,2.4,0,0.4
28721,24,3.6,4.8,12.3,4.7,0,2.1,0.8,2.3,13, _Clay,20,27,153,40000,19, _Sandy,29,40,290,5, _SY295,32,0,0,2,3.7,1.3,3,0.9,0.4
28722,18,8.7,7.8,13.6,7.7,1.8,0,0.8,7.3,11, _Sandy,19,27,47,119400,14, _Sandy,21,34,107,3, _SY295,59,1,0,8,2.6,0,2.9,0,0.3
28723,30,5.9,6.6,12.7,6.5,2.2,0,0.8,5.4,15, _Sandy,3,41,183,99200,12, _Clay,28,1,166,4, _SY390,55,1,1,10,4.6,0,2.9,0,0.4
28724,30,12.4,7.9,12.3,7.8,0,0.5,0.8,3.9,14, _Sandy,50,24,162,138800,15, _Sandy,4,12,110,4, _SY390,40,1,0,6,1.2,0,6.9,0,0.4
28725,25,4.4,2.7,5.5,2.6,1.2,0,0.8,1.8,12, _Clay,49,24,57,19200,19, _Sandy,47,6,227,5, _SY390,67,0,1,1,2.1,0,2.2,0,0.3
28726,15,1.7,9.6,12.7,9.5,0.7,0,1.6,2.9,16, _Sandy,33,38,192,198000,17, _Clay,3,19,287,3, _SY295,64,1,0,4,0.8,0,6.8,0,0.5
28727,16,8.2,2.8,4.1,2.7,0,0.4,1.6,2.3,15, _Sandy,29,21,172,38600,20, _Sandy,29,30,230,3, _SY390,49,1,1,10,1.7,0.2,1.3,0.3,0.5
28728,27,5.5,9.7,11.3,9.6,0,2.1,0.8,7.6,19, _Clay,13,35,7,18400,18, _Clay,36,42,290,4, _SY295,45,0,0,2,9.5,1.4,5,1.3,0.2
28729,18,2.7,8.5,10.4,8.4,0,2.1,0.8,5.6,12, _Sandy,49,4,143,197200,16, _Sandy,44,9,49,4, _SY390,41,1,1,4,4.5,1.6,4.4,1,0.4
28730,22,4,5.8,13.7,5.7,0,1.6,1.6,3.2,16, _Sandy,8,18,181,137400,16, _Sandy,4,2,50,5, _SY295,57,0,1,4,1.7,0,5.4,0.7,0.1
28731,28,6.3,7.6,14.1,7.5,0,0,0.8,1.4,18, _Sandy,43,32,211,196600,18, _Clay,3,8,227,3, _SY390,80,1,1,2,7.3,0,5.6,0,0.2
28732,11,7.6,4.9,7.7,4.8,0,0,1.6,0.2,12, _Sandy,2,1,250,136800,18, _Sandy,14,1,228,4, _SY295,30,1,1,1,3,0,1.5,0,0.4
28733,23,4.9,3.7,6.9,3.6,0.4,0,0.8,2.9,15, _Clay,37,15,85,116600,16, _Clay,21,13,288,4, _SY390,26,0,0,3,0.4,0,1.3,0,0.1
28734,13,2.1,2.5,6,2.4,0.5,0,1.6,1.6,18, _Sandy,22,28,221,96400,13, _Clay,28,25,47,5, _SY295,89,1,1,6,1.3,0,1,0,0.2
28735,21,4.6,5.3,11,5.2,0,0.1,0.8,1.7,17, _Sandy,42,11,298,175700,14, _Clay,0,11,49,3, _SY390,54,0,0,5,3.9,0,2.1,0,0.2
28736,12,1.9,4.1,10.1,4,0,0.2,1.6,0.8,20, _Clay,27,25,133,155500,12, _Clay,7,23,109,4, _SY295,50,1,1,7,0.7,0.1,1.6,0.1,0.4
28737,24,12.2,2.9,9.2,2.8,1.2,0,0.8,2.5,14, _Sandy,11,39,269,135400,19, _Sandy,14,35,168,4, _SY390,47,0,0,9,2.1,0,1.8,0,0.5
28738,14,9.5,9.8,16.4,9.7,0.5,0,1.6,7.3,17, _Sandy,46,8,105,115200,17, _Clay,21,3,228,5, _SY295,43,1,1,1,9.4,0,3.7,0,0.2
28739,18,10.8,7.1,10,7,0.3,0,0.8,4.2,11, _Clay,6,22,143,55300,17, _Sandy,32,40,229,5, _SY390,59,0,1,1,4.5,0,6.4,0,0.4
28740,30,8,5.9,9.1,5.8,0.9,0,1.6,2.9,15, _Sandy,41,36,279,35200,15, _Sandy,40,8,289,3, _SY295,55,1,0,3,1,0,5.3,0,0.1
28741,13,9.3,3.2,12.4,3.1,0,0.8,0.8,1.4,19, _Sandy,0,5,17,174300,15, _Clay,0,45,290,3, _SY390,71,1,1,2,2.4,0.5,1.8,0,0.3
28742,11,2.5,3.5,7.4,3.4,1.3,0,0.8,1.5,11, _Clay,10,19,250,193800,20, _Sandy,3,32,108,5, _SY295,47,1,1,8,3.1,0,3.1,0,0.5
28743,24,6.3,3.5,5.9,3.4,0,1.4,1.6,2.4,14, _Sandy,41,16,65,14200,11, _Sandy,36,10,111,3, _SY295,29,0,1,6,3,0.5,2.5,0.9,0.1
28744,14,3.6,2.4,5.1,2.3,0,1.1,0.8,1.5,18, _Clay,25,30,200,193000,18, _Clay,44,23,170,3, _SY390,25,1,0,8,1.3,0.5,1.7,0.5,0.3
28745,26,13.9,9.3,12.3,9.2,0,0,1.6,1.6,11, _Clay,9,44,36,172900,16, _Clay,0,35,230,4, _SY295,87,1,0,10,5.7,0,4.7,0,0.5
28746,30,2.1,6.6,15.5,6.5,0,0.3,0.8,0.5,15, _Sandy,20,13,74,113000,16, _Sandy,11,28,231,4, _SY390,37,1,0,10,2,0.2,0.7,0.1,0.2
28747,21,12.4,5.4,14.7,5.3,0,0.4,1.6,4.2,18, _Clay,4,27,210,92800,14, _Clay,18,40,291,5, _SY295,33,0,1,2,3.8,0.3,0.6,0,0.4
28748,25,13.7,2.7,8.3,2.6,0,0.3,1.6,1.7,13, _Clay,14,41,248,33000,14, _Clay,29,33,292,3, _SY390,49,0,1,1,1.1,0,1.7,0,0.1
28749,23,7,3,12.9,2.9,1.1,0,0.8,1.9,15, _Sandy,24,10,181,52500,19, _Sandy,32,20,110,4, _SY295,26,0,1,7,2,0,1.1,0,0.2
28750,27,8.2,8.4,14.6,8.3,0,1.7,1.6,3.6,19, _Sandy,34,24,220,191600,19, _Clay,44,12,111,4, _SY295,42,1,1,6,2.7,0.6,5.5,1.4,0.5
28751,18,5.5,7.2,13.7,7.1,0,1.7,0.8,2.3,13, _Clay,19,38,55,171500,17, _Sandy,0,25,170,5, _SY390,38,0,1,8,4.7,0.8,4.7,1.2,0.1
28752,22,6.7,4.5,7.3,4.4,0,1.2,1.6,4,17, _Clay,29,7,94,111600,17, _Sandy,11,17,171,5, _SY295,54,0,1,8,1.9,0.8,1.6,0.8,0.4
28753,12,4,3.3,6.4,3.2,0,1,0.8,2.5,20, _Sandy,13,21,229,91400,15, _Clay,18,30,231,3, _SY390,50,1,0,10,2.4,0.8,1.2,0.5,0.5
28754,24,1.2,2.1,5.5,2,0,0.7,1.6,1.4,14, _Clay,49,35,65,71300,12, _Sandy,25,42,291,4, _SY295,46,1,1,2,0.7,0.6,0.8,0.2,0.2
28755,28,2.5,7.6,16.9,7.5,0,3,1.6,4.8,18, _Clay,8,4,103,11400,12, _Sandy,36,35,292,4, _SY390,62,1,1,2,6.1,0.5,5.9,1,0.4
28756,19,12.9,6.4,16,6.3,0,2.8,0.8,3.6,11, _Sandy,43,18,239,190200,20, _Clay,44,2,51,5, _SY295,58,0,0,4,3.1,0.8,5,0.5,0.1
28757,23,1,3.7,9.7,3.6,0,1.7,1.6,1.9,16, _Sandy,3,32,277,130400,20, _Sandy,4,40,52,5, _SY390,74,0,0,3,3.1,0.8,2,0.2,0.3
28758,14,11.4,2.5,8.8,2.4,0,0,0.8,1.9,19, _Clay,38,1,113,110200,18, _Clay,11,7,112,3, _SY295,70,0,0,6,0.3,0,0.4,0,0.5
28759,25,8.6,9.4,16,9.3,0,0.5,1.6,6.3,12, _Sandy,22,15,248,90000,15, _Clay,18,19,171,4, _SY295,66,1,1,8,5.5,0.3,1.8,0.4,0.2
28760,29,9.9,6.7,9.6,6.6,0,0.7,0.8,3.7,17, _Sandy,33,29,287,30200,16, _Sandy,29,12,172,4, _SY390,82,1,1,7,2,0.6,5,0.5,0.4
28761,20,7.1,5.5,8.7,5.4,0,0.7,1.6,2.2,20, _Clay,17,43,122,10000,13, _Clay,36,24,232,5, _SY295,79,0,0,10,3.7,0,4,0.4,0.1
28762,18,13.5,5.8,13.3,5.7,2.2,0,1.6,2.7,12, _Sandy,26,12,55,29600,18, _Clay,39,11,50,3, _SY390,55,0,0,5,5,0,2.5,0,0.2
28763,22,1.7,3.1,6.9,3,1.2,0,0.8,2.7,16, _Sandy,37,26,94,168700,18, _Sandy,0,4,51,3, _SY295,71,1,1,4,2,0,2.4,0,0.4
28764,13,12,10,14.1,9.9,0.1,0,1.6,7.5,20, _Clay,21,40,229,148500,16, _Clay,7,16,111,4, _SY390,67,0,0,7,8.5,0,6.5,0,0.1
28765,17,13.3,7.3,17.3,7.2,0,2.1,0.8,5.1,14, _Clay,31,9,267,88600,16, _Clay,18,9,112,4, _SY295,83,0,0,6,4.7,1.3,3.1,0.4,0.3
28766,29,10.5,6.1,6.8,6,0.7,0,1.6,2.9,17, _Sandy,16,23,103,68500,14, _Sandy,25,21,171,5, _SY390,79,1,1,8,5.6,0,1.7,0,0.5
28767,12,11.8,3.5,10.2,3.4,0,1.2,0.8,1.8,12, _Clay,26,37,141,8600,14, _Clay,36,14,172,5, _SY295,29,0,1,8,2.5,1.1,2.9,0,0.2
28768,23,9,2.3,9.3,2.2,0,0.9,1.6,1.1,15, _Clay,10,5,277,187400,12, _Sandy,44,26,232,3, _SY295,25,1,0,10,2.2,0.1,1.9,0.7,0.4
28769,27,10.3,7.7,11,7.6,0,3.5,1.6,7,19, _Sandy,21,19,15,127600,12, _Sandy,4,19,233,3, _SY390,41,1,0,9,6.1,1.1,4.7,2.9,0.1
28770,18,7.6,6.5,10.1,6.4,0,0,0.8,4.5,13, _Sandy,5,33,151,107400,20, _Clay,11,31,292,4, _SY295,37,0,0,2,0.2,0,1.8,0,0.3
28771,30,4.8,5.3,9.2,5.2,0,0.1,1.6,2.8,16, _Clay,41,2,287,87200,17, _Sandy,18,43,52,5, _SY390,34,1,1,4,2.4,0,1.4,0,0.5
28772,28,11.2,5.6,13.8,5.5,0.9,0,0.8,2.4,18, _Sandy,50,16,219,106800,12, _Sandy,21,30,170,3, _SY295,76,1,1,9,3.7,0,4,0,0.1
28773,18,8.4,4.4,12.9,4.3,1.2,0,1.6,1.7,12, _Clay,34,30,55,86600,20, _Clay,28,42,230,4, _SY390,73,1,0,1,1.2,0,3.2,0,0.3
28774,19,1.8,5.6,12.4,5.5,0,1.1,1.6,4.6,11, _Clay,30,13,35,126200,13, _Clay,4,8,173,4, _SY390,58,0,1,7,3.6,0.2,2.6,0.2,0.3
28775,10,12.2,4.4,11.5,4.3,0,1,1.6,3,15, _Sandy,14,27,170,106000,11, _Clay,11,20,233,5, _SY295,54,0,1,10,4.3,0.3,2.1,0,0.4
28776,25,4.2,7.4,12.8,7.3,3.5,0,1.6,5.7,13, _Clay,13,27,65,185400,15, _Clay,3,14,50,3, _SY295,81,1,1,5,5.4,0,4.1,0,0.3
28777,25,10.7,8.6,12.3,8.5,0,2.6,1.6,4.4,12, _Clay,9,10,44,26000,18, _Clay,29,25,293,3, _SY390,66,1,0,1,2.8,1.7,7.8,2.2,0.3
28778,16,8,7.5,11.5,7.4,0,2.6,0.8,3.2,15, _Sandy,44,24,180,5800,16, _Clay,36,38,53,4, _SY295,62,0,1,4,4.8,2,6.8,1.8,0.5
28779,14,1.2,7.7,16,7.6,1.6,0,1.6,6.8,18, _Clay,3,38,113,25400,11, _Sandy,39,24,171,5, _SY390,39,0,1,9,5.3,0,3.2,0,0.1
28780,22,3.8,2.4,3.3,2.3,0,1.1,1.6,1.7,16, _Sandy,23,21,189,104600,11, _Sandy,11,10,173,5, _SY390,71,1,0,8,2.2,0.2,1.6,0.4,0.1
28781,13,1,9.3,10.5,9.2,2.9,0,1.6,5.4,20, _Sandy,8,35,25,84400,19, _Sandy,18,22,233,3, _SY295,67,0,1,10,5,0,5.2,0,0.3
28782,25,11.4,8.1,9.6,8,3.4,0,0.8,4.4,13, _Clay,43,4,161,64300,17, _Clay,25,34,292,4, _SY390,63,1,0,2,6.8,0,5,0,0.4
28783,15,8.6,6.9,8.7,6.8,0.2,0,1.6,0.5,16, _Sandy,27,18,296,44100,14, _Sandy,32,2,52,5, _SY295,59,0,1,4,1.1,0,2.4,0,0.1
28784,27,5.9,5.7,7.8,5.6,0.8,0,0.8,4.6,20, _Clay,12,32,132,24000,12, _Sandy,39,14,112,5, _SY390,56,0,0,7,3.5,0,2.3,0,0.3
28785,18,3.1,4.5,7,4.4,1.1,0,1.6,3.1,13, _Clay,47,1,267,3800,19, _Clay,47,26,171,3, _SY295,52,1,0,9,4.3,0,2.1,0,0.5
28786,22,4.4,9.9,18.3,9.8,2.5,0,0.8,6,17, _Sandy,7,15,6,142900,20, _Sandy,7,19,172,3, _SY295,68,1,0,8,7,0,8.8,0,0.2
28787,30,6.9,4.5,5.5,4.4,0,1.2,0.8,1.8,16, _Sandy,27,43,82,23200,20, _Clay,29,5,174,4, _SY295,33,0,0,7,4.2,0.5,4.4,0.6,0.1
28788,28,13.3,4.8,10.1,4.7,2.2,0,0.8,4.3,18, _Clay,37,12,15,42700,15, _Sandy,32,36,292,5, _SY390,76,0,0,2,2.4,0,3.2,0,0.3
28789,15,2.7,7.6,15.1,7.5,0,3.1,0.8,5.7,17, _Sandy,6,40,92,122000,16, _Clay,4,22,294,3, _SY390,41,0,0,1,4.8,2.8,5.4,0.6,0.2
28790,27,13,6.4,14.3,6.3,0,2.8,1.6,4.3,20, _Clay,42,9,228,101800,13, _Sandy,11,34,54,4, _SY295,38,0,0,3,5.6,0.1,4.5,0.1,0.4
28791,18,10.3,5.2,13.4,5.1,0.9,0,0.8,2,13, _Sandy,26,23,63,81600,11, _Clay,18,1,113,4, _SY295,34,1,1,6,1.8,0,2.9,0,0.1
